Title of dataset,ESS round,Edition,Production date,Respondent's identification number,Country,Design weight,Post-stratification weight including design weight,Population size weight (must be combined with dweight or pspwght),Analysis weight,Sampling probability,Sampling stratum,Primary sampling unit,Personal use of internet/e-mail/www,"Internet use, how often","Internet use, how much time on typical day, in minutes","News about politics and current affairs, watching, reading or listening, in minutes","Newspaper reading, politics/current affairs on average weekday","Newspaper reading, total time on average weekday","Most people try to take advantage of you, or try to be fair",Most of the time people helpful or mostly looking out for themselves,Most people can be trusted or you can't be too careful,"Radio listening, news/politics/current affairs on average weekday","Radio listening, total time on average weekday","TV watching, news/politics/current affairs on average weekday","TV watching, total time on average weekday",Placement on left right scale,Trust in the legal system,Trust in politicians,"Party voted for in last national election, United Kingdom","Party voted for in last national election, United Kingdom","Party voted for in last national election, United Kingdom","Party voted for in last national election, United Kingdom","Party voted for in last national election, United Kingdom",Feeling of safety of walking alone in local area after dark,How emotionally attached to [country],How emotionally attached to Europe,Belong to minority ethnic group in country,How often worry about your home being burgled,Born in country,Country of birth,Citizen of country,Member of a group discriminated against in this country,"Religion or denomination belonging to at present, United Kingdom","Religion or denomination belonging to in the past, United Kingdom",Number of people living regularly as member of household,Gender,Gender of second person in household,Year of birth,"Age of respondent, calculated","Age of respondent, calculated","Age group, post coded","Highest level of education, United Kingdom","Highest level of education, United Kingdom","Legal marital status, United Kingdom","Relationship with husband/wife/partner currently living with, United Kingdom",Important that government is strong and ensures safety,Important that government is strong and ensures safety,Region,"Region, United Kingdom",Year,Adjusted l/r placement
ESS8e02_3,8,2.3,23.11.2023,100001255,GB,1.5279589,1.4186264,2.7460523,3.8956223,,,,,1.0,6666.0,15.0,,,5,4,6,,,,,5,6,3,,,2.0,,,3,8.0,7.0,2.0,,1,,1,2,Church of England / Anglican,6666.0,6,2,1,1984,,32,,,,66.0,1.0,3.0,,North West (England),,2016,0
ESS8e02_3,8,2.3,23.11.2023,100001262,GB,1.0186392,1.1784724,2.7460523,3.2361467,,,,,5.0,120.0,10.0,,,4,7,7,,,,,6,5,5,,,1.0,,,1,9.0,3.0,2.0,,1,,1,2,Not applicable,10.0,3,1,2,1984,,32,,,,6.0,3.0,2.0,,Wales,,2016,1
ESS8e02_3,8,2.3,23.11.2023,100001263,GB,0.5093196,0.49583575,2.7460523,1.3615909,,,,,5.0,180.0,60.0,,,8,8,9,,,,,5,4,1,,,66.0,,,2,1.0,1.0,2.0,,1,,1,1,Other,6666.0,1,2,6,1944,,72,,,,1.0,66.0,5.0,,South East (England),,2016,0
ESS8e02_3,8,2.3,23.11.2023,100001264,GB,0.5093196,0.44702607,2.7460523,1.227557,,,,,5.0,240.0,0.0,,,5,6,3,,,,,5,0,0,,,66.0,,,2,9.0,0.0,2.0,,1,,1,2,Not applicable,6666.0,2,2,2,1984,,33,,,,6.0,66.0,1.0,,East Midlands (England),,2016,0
ESS8e02_3,8,2.3,23.11.2023,100001265,GB,2.0372784,2.9482918,2.7460523,8.096164,,,,,5.0,450.0,90.0,,,5,3,0,,,,,5,3,4,,,2.0,,,3,8.0,7.0,2.0,,1,,1,2,Not applicable,6666.0,5,1,1,1996,,20,,,,6.0,66.0,1.0,,East of England,,2016,0
ESS8e02_3,8,2.3,23.11.2023,100001267,GB,0.5093196,0.4151179,2.7460523,1.1399354,,,,,1.0,6666.0,60.0,,,0,5,7,,,,,1,8,5,,,2.0,,,2,8.0,8.0,2.0,,1,,1,2,Roman Catholic,6666.0,1,1,6,1946,,70,,,,6.0,66.0,1.0,,North West (England),,2016,-4
ESS8e02_3,8,2.3,23.11.2023,100001269,GB,2.0372784,2.2955818,2.7460523,6.3037877,,,,,5.0,60.0,15.0,,,4,5,2,,,,,6,9,8,,,77.0,,,2,8.0,6.0,1.0,,2,,1,2,Islam / Muslim,6666.0,4,1,2,1962,,54,,,,66.0,1.0,2.0,,Scotland,,2016,1
ESS8e02_3,8,2.3,23.11.2023,100001271,GB,2.0372784,1.6503971,2.7460523,4.5320764,,,,,5.0,300.0,105.0,,,4,7,7,,,,,3,6,4,,,11.0,,,1,0.0,7.0,2.0,,1,,1,1,Roman Catholic,6666.0,4,1,2,1964,,52,,,,66.0,1.0,2.0,,Northern Ireland,,2016,-2
ESS8e02_3,8,2.3,23.11.2023,100001277,GB,1.0186392,1.0069057,2.7460523,2.7650156,,,,,1.0,6666.0,90.0,,,5,3,88,,,,,7,8,3,,,66.0,,,1,8.0,3.0,2.0,,2,,2,2,Roman Catholic,6666.0,2,1,2,1958,,58,,,,4.0,3.0,1.0,,South East (England),,2016,2
ESS8e02_3,8,2.3,23.11.2023,100001278,GB,0.5093196,0.40883705,2.7460523,1.1226879,,,,,4.0,60.0,360.0,,,8,8,7,,,,,6,9,9,,,66.0,,,3,9.0,7.0,2.0,,1,,1,2,Not applicable,6666.0,1,2,6,1961,,55,,,,6.0,66.0,1.0,,North West (England),,2016,1
ESS8e02_3,8,2.3,23.11.2023,100001281,GB,1.0186392,1.1067528,2.7460523,3.039201,,,,,5.0,180.0,60.0,,,9,5,5,,,,,5,6,6,,,7.0,,,2,7.0,3.0,2.0,,1,,1,2,Roman Catholic,6666.0,2,1,2,1966,,50,,,,4.0,3.0,1.0,,East of England,,2016,0
ESS8e02_3,8,2.3,23.11.2023,100001283,GB,1.5279589,2.2562904,2.7460523,6.1958914,,,,,5.0,240.0,30.0,,,5,6,7,,,,,3,7,3,,,66.0,,,2,7.0,7.0,2.0,,1,,1,2,Not applicable,13.0,3,1,1,1998,,18,,,,6.0,66.0,3.0,,South West (England),,2016,-2
ESS8e02_3,8,2.3,23.11.2023,100001289,GB,1.5279589,1.3007079,2.7460523,3.571812,,,,,5.0,120.0,30.0,,,9,6,7,,,,,5,5,7,,,3.0,,,2,9.0,7.0,2.0,,1,,1,1,Church of England / Anglican,6666.0,1,2,6,1964,,52,,,,4.0,66.0,2.0,,West Midlands (England),,2016,0
ESS8e02_3,8,2.3,23.11.2023,100001291,GB,0.5093196,0.4151179,2.7460523,1.1399354,,,,,1.0,6666.0,60.0,,,5,7,5,,,,,5,5,5,,,66.0,,,2,9.0,9.0,2.0,,1,,1,2,Roman Catholic,6666.0,1,1,6,1961,,55,,,,6.0,66.0,2.0,,North West (England),,2016,0
ESS8e02_3,8,2.3,23.11.2023,100001293,GB,0.5093196,0.38332236,2.7460523,1.0526233,,,,,4.0,120.0,60.0,,,5,0,0,,,,,5,0,0,,,7.0,,,4,7.0,0.0,2.0,,2,,1,2,Not applicable,6666.0,1,1,6,1961,,55,,,,4.0,66.0,2.0,,Wales,,2016,0
ESS8e02_3,8,2.3,23.11.2023,100001299,GB,1.0186392,0.9589923,2.7460523,2.6334429,,,,,1.0,6666.0,60.0,,,5,8,0,,,,,5,5,2,,,66.0,,,3,10.0,1.0,2.0,,1,,1,2,Not applicable,6666.0,2,1,2,1935,,81,,,,66.0,1.0,2.0,,East of England,,2016,0
ESS8e02_3,8,2.3,23.11.2023,100001301,GB,1.5279589,1.3586708,2.7460523,3.730981,,,,,4.0,180.0,0.0,,,5,6,3,,,,,4,6,5,,,66.0,,,2,7.0,6.0,2.0,,1,,1,1,Not applicable,20.0,3,1,1,1977,,39,,,,4.0,66.0,4.0,,East Midlands (England),,2016,-1
ESS8e02_3,8,2.3,23.11.2023,100001303,GB,1.0186392,0.9444826,2.7460523,2.5935986,,,,,1.0,6666.0,15.0,,,3,8,2,,,,,8,7,0,,,1.0,,,1,10.0,0.0,2.0,,1,,1,2,Church of England / Anglican,6666.0,2,2,1,1948,,68,,,,4.0,3.0,5.0,,East of England,,2016,3
ESS8e02_3,8,2.3,23.11.2023,100001304,GB,0.5093196,0.35768685,2.7460523,0.9822268,,,,,5.0,180.0,0.0,,,4,3,2,,,,,5,0,0,,,66.0,,,1,10.0,4.0,2.0,,2,,1,2,Roman Catholic,6666.0,1,2,6,1978,,38,,,,6.0,66.0,1.0,,Northern Ireland,,2016,0
ESS8e02_3,8,2.3,23.11.2023,100001305,GB,1.0186392,0.9594557,2.7460523,2.6347156,,,,,5.0,180.0,0.0,,,5,5,4,,,,,1,10,6,,,66.0,,,2,8.0,8.0,8.0,,2,,2,2,Church of England / Anglican,6666.0,4,2,1,1981,,35,,,,66.0,1.0,2.0,,East of England,,2016,-4
ESS8e02_3,8,2.3,23.11.2023,100001306,GB,1.0186392,1.0073928,2.7460523,2.7663531,,,,,5.0,240.0,30.0,,,5,7,7,,,,,4,7,8,,,2.0,,,1,8.0,7.0,1.0,,2,,1,1,Other,6666.0,4,2,1,1977,,39,,,,66.0,1.0,2.0,,South East (England),,2016,-1
ESS8e02_3,8,2.3,23.11.2023,100001309,GB,0.5093196,0.43356958,2.7460523,1.1906047,,,,,3.0,6666.0,60.0,,,9,9,2,,,,,5,0,0,,,2.0,,,4,6.0,3.0,1.0,,2,,1,2,Church of England / Anglican,6666.0,2,2,2,1979,,37,,,,1.0,66.0,2.0,,West Midlands (England),,2016,0
ESS8e02_3,8,2.3,23.11.2023,100001310,GB,1.0186392,0.9916715,2.7460523,2.7231817,,,,,5.0,60.0,60.0,,,8,8,8,,,,,4,6,2,,,3.0,,,2,7.0,3.0,2.0,,1,,1,2,Not applicable,20.0,2,2,1,1943,,73,,,,66.0,1.0,5.0,,South East (England),,2016,-1
ESS8e02_3,8,2.3,23.11.2023,100001312,GB,1.0186392,1.0924217,2.7460523,2.999847,,,,,5.0,600.0,120.0,,,4,3,5,,,,,8,6,3,,,7.0,,,2,10.0,3.0,2.0,,1,,1,2,Not applicable,6666.0,2,2,1,1991,,25,,,,6.0,3.0,1.0,,East of England,,2016,3
ESS8e02_3,8,2.3,23.11.2023,100001315,GB,1.5279589,1.5003936,2.7460523,4.120159,,,,,5.0,180.0,60.0,,,6,7,5,,,,,5,6,5,,,2.0,,,3,7.0,2.0,2.0,,1,,1,2,Church of England / Anglican,6666.0,4,1,2,1972,,44,,,,66.0,1.0,3.0,,West Midlands (England),,2016,0
ESS8e02_3,8,2.3,23.11.2023,100001318,GB,0.5093196,0.40883705,2.7460523,1.1226879,,,,,5.0,30.0,75.0,,,5,5,0,,,,,5,4,2,,,2.0,,,2,9.0,2.0,2.0,,1,,1,1,Other,6666.0,1,2,6,1940,,76,,,,5.0,66.0,2.0,,North West (England),,2016,0
ESS8e02_3,8,2.3,23.11.2023,100001322,GB,0.5093196,0.49583575,2.7460523,1.3615909,,,,,5.0,240.0,240.0,,,7,7,5,,,,,1,4,2,,,2.0,,,2,6.0,8.0,2.0,,1,,1,2,Roman Catholic,6666.0,1,2,6,1951,,65,,,,6.0,66.0,5.0,,South East (England),,2016,-4
ESS8e02_3,8,2.3,23.11.2023,100001331,GB,0.5093196,0.6330233,2.7460523,1.7383151,,,,,1.0,6666.0,60.0,,,5,7,5,,,,,7,3,4,,,1.0,,,3,6.0,5.0,2.0,,1,,1,2,Not applicable,6666.0,1,2,6,1931,,85,,,,5.0,66.0,4.0,,London,,2016,2
ESS8e02_3,8,2.3,23.11.2023,100001335,GB,0.5093196,0.40883705,2.7460523,1.1226879,,,,,5.0,30.0,75.0,,,6,9,6,,,,,7,5,3,,,1.0,,,2,8.0,7.0,2.0,,1,,1,2,Church of England / Anglican,6666.0,1,2,6,1932,,84,,,,5.0,66.0,1.0,,North West (England),,2016,2
ESS8e02_3,8,2.3,23.11.2023,100001338,GB,0.5093196,0.4722413,2.7460523,1.2967993,,,,,4.0,60.0,60.0,,,7,5,8,,,,,5,7,7,,,1.0,,,1,9.0,8.0,2.0,,1,,1,2,Church of England / Anglican,6666.0,1,2,6,1951,,65,,,,6.0,66.0,2.0,,East of England,,2016,0
ESS8e02_3,8,2.3,23.11.2023,100001340,GB,1.0186392,0.7852311,2.7460523,2.1562858,,,,,5.0,60.0,30.0,,,5,7,3,,,,,5,9,5,,,66.0,,,2,7.0,4.0,2.0,,2,,1,2,Church of England / Anglican,6666.0,3,2,1,1980,,36,,,,66.0,1.0,2.0,,East Midlands (England),,2016,0
ESS8e02_3,8,2.3,23.11.2023,100001345,GB,1.0186392,0.76701516,2.7460523,2.1062636,,,,,5.0,30.0,60.0,,,6,5,6,,,,,5,6,3,,,7.0,,,3,8.0,4.0,2.0,,1,,1,2,Not applicable,2.0,2,2,1,1967,,49,,,,66.0,1.0,2.0,,Wales,,2016,0
ESS8e02_3,8,2.3,23.11.2023,100001346,GB,1.0186392,0.97901213,2.7460523,2.6884184,,,,,5.0,480.0,120.0,,,7,5,8,,,,,6,7,5,,,1.0,,,1,7.0,2.0,2.0,,1,,1,1,Church of England / Anglican,6666.0,2,2,1,1965,,51,,,,6.0,3.0,1.0,,South West (England),,2016,1
ESS8e02_3,8,2.3,23.11.2023,100001347,GB,1.0186392,1.2762238,2.7460523,3.5045772,,,,,5.0,660.0,45.0,,,8,6,9,,,,,4,9,8,,,2.0,,,1,8.0,6.0,2.0,,1,,1,2,Not applicable,6666.0,2,1,2,1986,,30,,,,6.0,3.0,2.0,,North West (England),,2016,-1
ESS8e02_3,8,2.3,23.11.2023,100001350,GB,1.0186392,0.9589923,2.7460523,2.6334429,,,,,5.0,120.0,60.0,,,7,5,6,,,,,6,7,3,,,1.0,,,1,9.0,5.0,2.0,,1,,1,2,Not applicable,2.0,2,1,2,1952,,64,,,,4.0,3.0,2.0,,East of England,,2016,1
ESS8e02_3,8,2.3,23.11.2023,100001352,GB,1.5279589,1.3845563,2.7460523,3.802064,,,,,4.0,60.0,60.0,,,7,5,4,,,,,7,8,5,,,1.0,,,1,10.0,0.0,2.0,,1,,1,2,Church of England / Anglican,6666.0,3,2,2,1952,,64,,,,66.0,1.0,3.0,,Yorkshire and the Humber,,2016,2
ESS8e02_3,8,2.3,23.11.2023,100001359,GB,0.5093196,0.6330233,2.7460523,1.7383151,,,,,5.0,60.0,120.0,,,8,8,7,,,,,2,8,5,,,2.0,,,1,10.0,8.0,2.0,,1,,1,2,Not applicable,2.0,1,2,6,1948,,68,,,,4.0,66.0,1.0,,London,,2016,-3
ESS8e02_3,8,2.3,23.11.2023,100001364,GB,1.0186392,0.9581573,2.7460523,2.63115,,,,,3.0,6666.0,30.0,,,0,5,2,,,,,5,0,0,,,66.0,,,3,10.0,5.0,1.0,,1,,1,2,Islam / Muslim,6666.0,4,1,2,1976,,40,,,,66.0,1.0,1.0,,North West (England),,2016,0
ESS8e02_3,8,2.3,23.11.2023,100001369,GB,1.0186392,1.0002623,2.7460523,2.7467725,,,,,5.0,480.0,300.0,,,6,3,6,,,,,3,7,3,,,3.0,,,2,4.0,4.0,2.0,,1,,1,2,Not applicable,6666.0,3,1,2,1980,,36,,,,66.0,1.0,2.0,,West Midlands (England),,2016,-2
ESS8e02_3,8,2.3,23.11.2023,100001373,GB,1.0186392,1.1067528,2.7460523,3.039201,,,,,5.0,120.0,60.0,,,8,9,7,,,,,4,8,5,,,2.0,,,1,9.0,2.0,2.0,,1,,1,2,Not applicable,6666.0,2,1,2,1965,,51,,,,66.0,1.0,2.0,,East of England,,2016,-1
ESS8e02_3,8,2.3,23.11.2023,100001384,GB,0.5093196,0.48950607,2.7460523,1.3442092,,,,,5.0,300.0,180.0,,,9,7,7,,,,,6,9,6,,,1.0,,,1,8.0,6.0,2.0,,1,,1,2,Not applicable,6666.0,1,2,6,1973,,43,,,,6.0,66.0,2.0,,South West (England),,2016,1
ESS8e02_3,8,2.3,23.11.2023,100001385,GB,1.0186392,1.2762238,2.7460523,3.5045772,,,,,5.0,150.0,10.0,,,5,5,8,,,,,4,7,2,,,2.0,,,2,10.0,1.0,2.0,,1,,1,2,Not applicable,1.0,2,1,2,1987,,30,,,,6.0,3.0,4.0,,North West (England),,2016,-1
ESS8e02_3,8,2.3,23.11.2023,100001390,GB,0.5093196,0.49583575,2.7460523,1.3615909,,,,,5.0,60.0,10.0,,,10,8,10,,,,,6,7,6,,,3.0,,,2,10.0,7.0,2.0,,1,,1,2,Not applicable,5.0,1,2,6,1939,,77,,,,5.0,66.0,4.0,,South East (England),,2016,1
ESS8e02_3,8,2.3,23.11.2023,100001396,GB,1.0186392,0.9230377,2.7460523,2.5347097,,,,,5.0,240.0,0.0,,,5,6,6,,,,,5,4,4,,,7.0,,,2,10.0,0.0,2.0,,1,,1,1,Church of England / Anglican,6666.0,2,2,1,1941,,75,,,,66.0,1.0,3.0,,Yorkshire and the Humber,,2016,0
ESS8e02_3,8,2.3,23.11.2023,100001398,GB,2.0372784,2.9287097,2.7460523,8.04239,,,,,5.0,600.0,30.0,,,7,5,7,,,,,2,2,2,,,2.0,,,2,7.0,7.0,2.0,,1,,1,2,Not applicable,6666.0,2,2,2,1987,,29,,,,6.0,66.0,5.0,,London,,2016,-3
ESS8e02_3,8,2.3,23.11.2023,100001399,GB,1.0186392,1.0924217,2.7460523,2.999847,,,,,5.0,60.0,60.0,,,8,7,9,,,,,5,5,1,,,1.0,,,2,7.0,5.0,2.0,,1,,1,2,Not applicable,2.0,2,2,1,1988,,28,,,,6.0,3.0,3.0,,East of England,,2016,0
ESS8e02_3,8,2.3,23.11.2023,100001401,GB,1.0186392,1.4643549,2.7460523,4.021195,,,,,5.0,120.0,15.0,,,8,7,8,,,,,5,8,8,,,2.0,,,2,7.0,7.0,2.0,,2,,2,2,Not applicable,6666.0,3,2,1,1985,,31,,,,66.0,1.0,3.0,,London,,2016,0
ESS8e02_3,8,2.3,23.11.2023,100001403,GB,1.0186392,0.96373385,2.7460523,2.6464636,,,,,1.0,6666.0,150.0,,,9,8,7,,,,,6,5,4,,,1.0,,,2,9.0,5.0,2.0,,1,,1,2,Other,6666.0,2,2,1,1951,,65,,,,66.0,1.0,2.0,,South West (England),,2016,1
ESS8e02_3,8,2.3,23.11.2023,100001407,GB,0.5093196,0.46151885,2.7460523,1.2673548,,,,,1.0,6666.0,60.0,,,8,8,5,,,,,8,9,9,,,1.0,,,3,9.0,5.0,2.0,,1,,1,2,Church of England / Anglican,6666.0,1,2,6,1929,,87,,,,5.0,66.0,2.0,,Yorkshire and the Humber,,2016,3
ESS8e02_3,8,2.3,23.11.2023,100001409,GB,1.0186392,1.2861181,2.7460523,3.5317476,,,,,5.0,240.0,30.0,,,4,2,5,,,,,5,6,2,,,1.0,,,2,8.0,8.0,2.0,,1,,1,2,Other,6666.0,4,2,1,1980,,36,,,,66.0,1.0,2.0,,London,,2016,0
ESS8e02_3,8,2.3,23.11.2023,100001411,GB,0.5093196,0.38332236,2.7460523,1.0526233,,,,,1.0,6666.0,44.0,,,2,8,7,,,,,5,3,0,,,2.0,,,1,8.0,8.0,2.0,,1,,1,2,Not applicable,6666.0,1,1,6,1946,,70,,,,6.0,66.0,1.0,,Wales,,2016,0
ESS8e02_3,8,2.3,23.11.2023,100001412,GB,2.0372784,1.5459533,2.7460523,4.2452683,,,,,5.0,120.0,10.0,,,8,7,6,,,,,7,6,4,,,1.0,,,2,8.0,6.0,2.0,,1,,1,2,Church of England / Anglican,6666.0,4,2,1,1956,,60,,,,66.0,1.0,2.0,,East Midlands (England),,2016,2
ESS8e02_3,8,2.3,23.11.2023,100001415,GB,0.5093196,0.48926982,2.7460523,1.3435605,,,,,5.0,120.0,90.0,,,9,9,7,,,,,8,6,6,,,1.0,,,1,9.0,3.0,2.0,,1,,1,2,Not applicable,6666.0,1,1,6,1956,,60,,,,4.0,66.0,4.0,,South West (England),,2016,3
ESS8e02_3,8,2.3,23.11.2023,100001420,GB,1.0186392,0.8302358,2.7460523,2.2798707,,,,,1.0,6666.0,90.0,,,8,7,4,,,,,4,8,3,,,1.0,,,1,8.0,6.0,2.0,,1,,1,2,Not applicable,6666.0,2,1,2,1952,,64,,,,66.0,1.0,4.0,,North West (England),,2016,-1
ESS8e02_3,8,2.3,23.11.2023,100001429,GB,1.0186392,1.0597174,2.7460523,2.9100394,,,,,5.0,30.0,60.0,,,7,7,7,,,,,5,0,5,,,2.0,,,2,7.0,7.0,2.0,,1,,1,2,Not applicable,2.0,2,1,2,1950,,66,,,,66.0,1.0,2.0,,North East (England),,2016,0
ESS8e02_3,8,2.3,23.11.2023,100001431,GB,1.0186392,0.7153737,2.7460523,1.9644536,,,,,1.0,6666.0,10.0,,,6,6,6,,,,,3,7,4,,,12.0,,,1,6.0,6.0,2.0,,1,,1,2,Roman Catholic,6666.0,5,2,1,1971,,45,,,,66.0,1.0,1.0,,Northern Ireland,,2016,-2
ESS8e02_3,8,2.3,23.11.2023,100001432,GB,1.5279589,2.21122,2.7460523,6.072126,,,,,5.0,60.0,30.0,,,4,3,6,,,,,7,8,7,,,1.0,,,1,7.0,6.0,2.0,,1,,1,2,Not applicable,6666.0,3,1,2,1991,,25,,,,6.0,66.0,2.0,,East of England,,2016,2
ESS8e02_3,8,2.3,23.11.2023,100001437,GB,0.5093196,0.55734456,2.7460523,1.5304973,,,,,5.0,240.0,60.0,,,5,4,5,,,,,5,4,3,,,66.0,,,2,5.0,6.0,2.0,,1,,1,2,Not applicable,6666.0,3,2,1,1991,,25,,,,6.0,66.0,3.0,,South West (England),,2016,0
ESS8e02_3,8,2.3,23.11.2023,100001440,GB,1.5279589,1.2459561,2.7460523,3.4214604,,,,,5.0,300.0,60.0,,,5,7,5,,,,,5,6,5,,,2.0,,,2,7.0,6.0,1.0,,2,,2,2,Roman Catholic,6666.0,4,2,1,1981,,35,,,,66.0,1.0,3.0,,North West (England),,2016,0
ESS8e02_3,8,2.3,23.11.2023,100001443,GB,1.5279589,1.4058267,2.7460523,3.8604736,,,,,5.0,60.0,300.0,,,6,7,6,,,,,4,3,3,,,2.0,,,1,6.0,6.0,2.0,,1,,1,2,Roman Catholic,6666.0,3,1,2,1960,,56,,,,66.0,1.0,1.0,,Yorkshire and the Humber,,2016,-1
ESS8e02_3,8,2.3,23.11.2023,100001444,GB,1.0186392,1.2861181,2.7460523,3.5317476,,,,,5.0,180.0,180.0,,,1,1,3,,,,,3,5,0,,,3.0,,,2,10.0,2.0,2.0,,1,,1,2,Not applicable,2.0,2,2,1,1976,,40,,,,6.0,66.0,1.0,,London,,2016,-2
ESS8e02_3,8,2.3,23.11.2023,100001448,GB,1.0186392,1.4643549,2.7460523,4.021195,,,,,5.0,660.0,180.0,,,3,6,4,,,,,5,5,4,,,1.0,,,2,3.0,3.0,2.0,,1,,1,2,Not applicable,6666.0,3,2,2,1984,,32,,,,3.0,66.0,1.0,,London,,2016,0
ESS8e02_3,8,2.3,23.11.2023,100001449,GB,1.0186392,1.067618,2.7460523,2.9317348,,,,,5.0,120.0,20.0,,,5,5,0,,,,,5,2,2,,,66.0,,,1,10.0,2.0,2.0,,1,,1,2,Not applicable,6666.0,4,2,1,1988,,29,,,,6.0,3.0,3.0,,Yorkshire and the Humber,,2016,0
ESS8e02_3,8,2.3,23.11.2023,100001450,GB,2.0372784,2.0005245,2.7460523,5.493545,,,,,4.0,30.0,30.0,,,4,3,5,,,,,4,6,3,,,2.0,,,1,10.0,6.0,2.0,,1,,1,2,Not applicable,2.0,4,1,2,1967,,49,,,,66.0,1.0,1.0,,West Midlands (England),,2016,-1
ESS8e02_3,8,2.3,23.11.2023,100001451,GB,1.0186392,0.77297664,2.7460523,2.1226342,,,,,2.0,6666.0,90.0,,,5,5,5,,,,,5,6,6,,,1.0,,,2,5.0,5.0,1.0,,2,,1,2,Not applicable,6666.0,2,2,1,1955,,61,,,,66.0,1.0,5.0,,East Midlands (England),,2016,0
ESS8e02_3,8,2.3,23.11.2023,100001452,GB,1.0186392,1.285497,2.7460523,3.5300417,,,,,5.0,180.0,240.0,,,9,4,5,,,,,3,4,3,,,3.0,,,2,7.0,7.0,2.0,,2,,2,2,Not applicable,6666.0,2,1,2,1939,,77,,,,66.0,1.0,5.0,,London,,2016,-2
ESS8e02_3,8,2.3,23.11.2023,100001461,GB,1.0186392,0.9444826,2.7460523,2.5935986,,,,,5.0,60.0,30.0,,,3,2,0,,,,,5,5,3,,,2.0,,,3,8.0,6.0,2.0,,1,,1,2,Not applicable,2.0,2,2,2,1955,,61,,,,5.0,66.0,5.0,,East of England,,2016,0
ESS8e02_3,8,2.3,23.11.2023,100001464,GB,0.5093196,0.468609,2.7460523,1.2868248,,,,,3.0,6666.0,420.0,,,8,10,7,,,,,7,5,2,,,1.0,,,1,10.0,4.0,2.0,,1,,1,2,Church of England / Anglican,6666.0,1,1,6,1938,,78,,,,5.0,66.0,5.0,,Yorkshire and the Humber,,2016,2
ESS8e02_3,8,2.3,23.11.2023,100001468,GB,1.5279589,1.4186264,2.7460523,3.8956223,,,,,5.0,240.0,60.0,,,7,6,7,,,,,3,8,5,,,66.0,,,2,8.0,8.0,2.0,,1,,1,2,Not applicable,2.0,3,2,1,1999,,17,,,,6.0,66.0,2.0,,North West (England),,2016,-2
ESS8e02_3,8,2.3,23.11.2023,100001470,GB,0.5093196,0.35210484,2.7460523,0.9668983,,,,,1.0,6666.0,0.0,,,6,9,8,,,,,5,6,7,,,88.0,,,1,10.0,5.0,2.0,,1,,1,2,Other,6666.0,1,2,6,1930,,86,,,,5.0,66.0,2.0,,Northern Ireland,,2016,0
ESS8e02_3,8,2.3,23.11.2023,100001471,GB,1.0186392,0.9230377,2.7460523,2.5347097,,,,,5.0,120.0,60.0,,,5,5,5,,,,,10,7,7,,,1.0,,,1,10.0,1.0,2.0,,1,,1,2,Church of England / Anglican,6666.0,2,2,1,1944,,72,,,,5.0,3.0,1.0,,Yorkshire and the Humber,,2016,5
ESS8e02_3,8,2.3,23.11.2023,100001472,GB,1.0186392,0.82519853,2.7460523,2.2660382,,,,,5.0,120.0,0.0,,,5,4,6,,,,,5,4,0,,,88.0,,,1,0.0,0.0,2.0,,1,,1,2,Roman Catholic,6666.0,5,1,2,1971,,45,,,,66.0,1.0,8.0,,Northern Ireland,,2016,0
ESS8e02_3,8,2.3,23.11.2023,100001476,GB,0.5093196,0.4333599,2.7460523,1.1900289,,,,,5.0,60.0,900.0,,,5,6,5,,,,,5,7,6,,,1.0,,,2,8.0,5.0,2.0,,1,,1,2,Church of England / Anglican,6666.0,1,1,6,1957,,59,,,,4.0,66.0,2.0,,West Midlands (England),,2016,0
ESS8e02_3,8,2.3,23.11.2023,100001481,GB,1.5279589,1.9282458,2.7460523,5.2950635,,,,,5.0,780.0,10.0,,,6,6,5,,,,,2,4,1,,,3.0,,,2,5.0,5.0,2.0,,1,,1,2,Not applicable,6666.0,3,1,2,1954,,62,,,,66.0,1.0,2.0,,London,,2016,-3
ESS8e02_3,8,2.3,23.11.2023,100001483,GB,1.0186392,0.9457506,2.7460523,2.5970805,,,,,5.0,180.0,45.0,,,4,6,4,,,,,5,7,3,,,66.0,,,1,8.0,6.0,2.0,,1,,1,2,Not applicable,6666.0,2,2,1,1986,,30,,,,66.0,1.0,1.0,,North West (England),,2016,0
ESS8e02_3,8,2.3,23.11.2023,100001484,GB,0.5093196,0.44702607,2.7460523,1.227557,,,,,5.0,120.0,10.0,,,5,5,3,,,,,1,4,2,,,2.0,,,3,3.0,3.0,2.0,,1,,1,2,Not applicable,6666.0,1,2,6,1992,,24,,,,6.0,66.0,4.0,,East Midlands (England),,2016,-4
ESS8e02_3,8,2.3,23.11.2023,100001493,GB,0.5093196,0.4972762,2.7460523,1.3655463,,,,,1.0,6666.0,0.0,,,7,6,6,,,,,3,5,5,,,66.0,,,2,5.0,3.0,2.0,,1,,1,2,Not applicable,6666.0,1,1,6,1943,,73,,,,6.0,66.0,3.0,,Scotland,,2016,-2
ESS8e02_3,8,2.3,23.11.2023,100001494,GB,1.0186392,0.76701516,2.7460523,2.1062636,,,,,5.0,60.0,60.0,,,9,7,9,,,,,3,7,2,,,2.0,,,1,8.0,7.0,2.0,,1,,1,2,Not applicable,6666.0,5,2,1,1973,,43,,,,66.0,1.0,2.0,,Wales,,2016,-2
